raw_index,r_cm,rho_g_cm3,proton_equivalent_n_cm3,nH_X033_cm3,nH_ambientnorm_cm3,velocity_cm_s,temperature_K,wind1,shell_mass_g
664,1.099929199219e+17,3.917677696236e-22,2.342237442155e+02,7.729383559111e+01,1.675653420118e+02,1.800019356878e+08,9.078174119700e+02,1.000000000000e+00,9.859111458498e+27
665,1.101584472656e+17,3.905912894257e-22,2.335203693636e+02,7.706172188999e+01,1.670621426115e+02,1.800019370523e+08,9.070942964469e+02,1.000000000000e+00,9.859111431407e+27
666,1.103239746094e+17,3.894201000876e-22,2.328201577249e+02,7.683065204921e+01,1.665612061966e+02,1.800019384149e+08,9.063734294897e+02,1.000000000000e+00,9.859111387782e+27
667,1.104895019531e+17,3.882541700517e-22,2.321230904323e+02,7.660061984264e+01,1.660625192693e+02,1.800019397764e+08,9.056534658230e+02,1.000000000000e+00,9.859111330729e+27
668,1.106550292969e+17,3.870934682826e-22,2.314291489308e+02,7.637161914717e+01,1.655660685554e+02,1.800019411367e+08,9.049355625223e+02,1.000000000000e+00,9.859111270661e+27
669,1.108205566406e+17,3.859379641366e-22,2.307383148997e+02,7.614364391692e+01,1.650718409481e+02,1.800019424947e+08,9.042184978240e+02,1.000000000000e+00,9.859111222122e+27
670,1.109860839844e+17,3.847876273738e-22,2.300505702597e+02,7.591668818571e+01,1.645798235132e+02,1.800019438501e+08,9.035036869383e+02,1.000000000000e+00,9.859111204221e+27
671,1.111516113281e+17,3.836424279499e-22,2.293658970484e+02,7.569074602596e+01,1.640900034003e+02,1.800019452021e+08,9.027897147967e+02,1.000000000000e+00,9.859111235396e+27
672,1.113171386719e+17,3.825023354617e-22,2.286842770887e+02,7.546581143926e+01,1.636023676055e+02,1.800019465491e+08,9.020776753286e+02,1.000000000000e+00,9.859111319164e+27
673,1.114826660156e+17,3.813673193361e-22,2.280056921021e+02,7.524187839370e+01,1.631169030522e+02,1.800019478905e+08,9.013666669033e+02,1.000000000000e+00,9.859111448832e+27
674,1.116481933594e+17,3.802373483905e-22,2.273301234457e+02,7.501894073709e+01,1.626335964031e+02,1.800019492257e+08,9.006574425513e+02,1.000000000000e+00,9.859111596002e+27
675,1.118137207031e+17,3.791123916194e-22,2.266575525825e+02,7.479699235223e+01,1.621524343967e+02,1.800019505558e+08,8.999496902640e+02,1.000000000000e+00,9.859111730759e+27
676,1.119792480469e+17,3.779924181690e-22,2.259879610660e+02,7.457602715177e+01,1.616734038362e+02,1.800019518806e+08,8.992430968108e+02,1.000000000000e+00,9.859111821031e+27
677,1.121447753906e+17,3.768773976852e-22,2.253213307487e+02,7.435603914705e+01,1.611964917387e+02,1.800019532012e+08,8.985382073892e+02,1.000000000000e+00,9.859111841734e+27
678,1.123103027344e+17,3.757673008055e-22,2.246576440757e+02,7.413702254496e+01,1.607216855455e+02,1.800019545189e+08,8.978346903703e+02,1.000000000000e+00,9.859111787819e+27
679,1.124758300781e+17,3.746620987008e-22,2.239968838112e+02,7.391897165769e+01,1.602489729259e+02,1.800019558349e+08,8.971326508252e+02,1.000000000000e+00,9.859111662574e+27
680,1.126413574219e+17,3.735617638801e-22,2.233390335193e+02,7.370188106137e+01,1.597783421215e+02,1.800019571500e+08,8.964319407493e+02,1.000000000000e+00,9.859111499026e+27
681,1.128068847656e+17,3.724662686603e-22,2.226840766493e+02,7.348574529428e+01,1.593097812918e+02,1.800019584649e+08,8.957327228695e+02,1.000000000000e+00,9.859111319936e+27
682,1.129724121094e+17,3.713755864904e-22,2.220319973273e+02,7.327055911802e+01,1.588432790806e+02,1.800019597798e+08,8.950348939929e+02,1.000000000000e+00,9.859111172834e+27
683,1.131379394531e+17,3.702896899542e-22,2.213827791622e+02,7.305631712353e+01,1.583788237614e+02,1.800019610951e+08,8.943385126108e+02,1.000000000000e+00,9.859111077260e+27
684,1.133034667969e+17,3.692085521640e-22,2.207364060788e+02,7.284301400602e+01,1.579164038341e+02,1.800019624117e+08,8.936436759203e+02,1.000000000000e+00,9.859111061610e+27
685,1.134689941406e+17,3.681321450396e-22,2.200928612890e+02,7.263064422536e+01,1.574560072881e+02,1.800019637297e+08,8.929499157674e+02,1.000000000000e+00,9.859111117207e+27
686,1.136345214844e+17,3.670604405910e-22,2.194521280585e+02,7.241920225929e+01,1.569976221518e+02,1.800019650443e+08,8.922578315598e+02,1.000000000000e+00,9.859111232281e+27
687,1.138000488281e+17,3.659934101304e-22,2.188141892359e+02,7.220868244783e+01,1.565412361550e+02,1.800019663544e+08,8.915670384321e+02,1.000000000000e+00,9.859111370729e+27
688,1.139655761719e+17,3.649310254712e-22,2.181790279695e+02,7.199907922995e+01,1.560868372418e+02,1.800019676573e+08,8.908775979186e+02,1.000000000000e+00,9.859111504207e+27
689,1.141311035156e+17,3.638732586637e-22,2.175466275493e+02,7.179038709126e+01,1.556344134575e+02,1.800019689536e+08,8.901896782090e+02,1.000000000000e+00,9.859111605124e+27
690,1.142966308594e+17,3.628200823445e-22,2.169169716155e+02,7.158260063312e+01,1.551839530986e+02,1.800019702432e+08,8.895029025185e+02,1.000000000000e+00,9.859111656214e+27
691,1.144621582031e+17,3.617714703644e-22,2.162900445346e+02,7.137571469641e+01,1.547354449805e+02,1.800019715256e+08,8.888175738747e+02,1.000000000000e+00,9.859111667835e+27
692,1.146276855469e+17,3.607273961991e-22,2.156658304486e+02,7.116972404804e+01,1.542888777584e+02,1.800019728047e+08,8.881337201280e+02,1.000000000000e+00,9.859111634981e+27
693,1.147932128906e+17,3.596878350420e-22,2.150443145266e+02,7.096462379375e+01,1.538442408221e+02,1.800019740804e+08,8.874509651033e+02,1.000000000000e+00,9.859111594470e+27
694,1.149587402344e+17,3.586527607825e-22,2.144254811579e+02,7.076040878212e+01,1.534015230037e+02,1.800019753549e+08,8.867699438865e+02,1.000000000000e+00,9.859111542534e+27
695,1.151242675781e+17,3.576221486239e-22,2.138093155176e+02,7.055707412081e+01,1.529607136971e+02,1.800019766279e+08,8.860897938115e+02,1.000000000000e+00,9.859111506427e+27
696,1.152897949219e+17,3.565959725331e-22,2.131958020414e+02,7.035461467366e+01,1.525218017678e+02,1.800019779007e+08,8.854115408361e+02,1.000000000000e+00,9.859111474430e+27
697,1.154553222656e+17,3.555742075035e-22,2.125849257787e+02,7.015302550698e+01,1.520847765199e+02,1.800019791730e+08,8.847341042854e+02,1.000000000000e+00,9.859111458061e+27
698,1.156208496094e+17,3.545568277572e-22,2.119766713179e+02,6.995230153491e+01,1.516496269278e+02,1.800019804432e+08,8.840584177975e+02,1.000000000000e+00,9.859111442463e+27
699,1.157863769531e+17,3.535438082728e-22,2.113710236996e+02,6.975243782087e+01,1.512163422895e+02,1.800019817112e+08,8.833837082233e+02,1.000000000000e+00,9.859111428685e+27
700,1.159519042969e+17,3.525351239910e-22,2.107679679418e+02,6.955342942078e+01,1.507849118866e+02,1.800019829770e+08,8.827107168778e+02,1.000000000000e+00,9.859111411720e+27
701,1.161174316406e+17,3.515307503181e-22,2.101674893407e+02,6.935527148241e+01,1.503553252002e+02,1.800019842394e+08,8.820384903058e+02,1.000000000000e+00,9.859111394596e+27
702,1.162829589844e+17,3.505306630836e-22,2.095695734457e+02,6.915795923707e+01,1.499275718920e+02,1.800019854990e+08,8.813681909407e+02,1.000000000000e+00,9.859111387340e+27
703,1.164484863281e+17,3.495348377004e-22,2.089742055570e+02,6.896148783382e+01,1.495016414458e+02,1.800019867575e+08,8.806988259538e+02,1.000000000000e+00,9.859111383424e+27
704,1.166140136719e+17,3.485432507232e-22,2.083813716577e+02,6.876585264703e+01,1.490775238337e+02,1.800019880122e+08,8.800307167192e+02,1.000000000000e+00,9.859111403661e+27
705,1.167795410156e+17,3.475558771439e-22,2.077910567961e+02,6.857104874272e+01,1.486552083592e+02,1.800019892653e+08,8.793643265681e+02,1.000000000000e+00,9.859111419907e+27
706,1.169450683594e+17,3.465726937032e-22,2.072032470665e+02,6.837707153195e+01,1.482346850741e+02,1.800019905159e+08,8.786987058163e+02,1.000000000000e+00,9.859111448619e+27
707,1.171105957031e+17,3.455936754656e-22,2.066179275608e+02,6.818391609507e+01,1.478159433129e+02,1.800019917615e+08,8.780345522244e+02,1.000000000000e+00,9.859111453816e+27
708,1.172761230469e+17,3.446187995314e-22,2.060350845881e+02,6.799157791409e+01,1.473989732812e+02,1.800019930057e+08,8.773721495677e+02,1.000000000000e+00,9.859111452580e+27
709,1.174416503906e+17,3.436480417823e-22,2.054547037290e+02,6.780005223056e+01,1.469837646631e+02,1.800019942459e+08,8.767099260990e+02,1.000000000000e+00,9.859111422472e+27
710,1.176071777344e+17,3.426813798870e-22,2.048767716323e+02,6.760933463866e+01,1.465703079072e+02,1.800019954826e+08,8.760502231135e+02,1.000000000000e+00,9.859111387496e+27
711,1.177727050781e+17,3.417187905723e-22,2.043012743839e+02,6.741942054668e+01,1.461585930591e+02,1.800019967186e+08,8.753909534016e+02,1.000000000000e+00,9.859111340053e+27
712,1.179382324219e+17,3.407602519302e-22,2.037281988858e+02,6.723030563230e+01,1.457486107486e+02,1.800019979529e+08,8.747335250798e+02,1.000000000000e+00,9.859111307297e+27
713,1.181037597656e+17,3.398057410583e-22,2.031575314454e+02,6.704198537699e+01,1.453403511798e+02,1.800019991852e+08,8.740767392519e+02,1.000000000000e+00,9.859111283187e+27
714,1.182692871094e+17,3.388552358137e-22,2.025892588243e+02,6.685445541203e+01,1.449338048818e+02,1.800020004153e+08,8.734216951081e+02,1.000000000000e+00,9.859111279092e+27
715,1.184348144531e+17,3.379087137809e-22,2.020233676212e+02,6.666771131499e+01,1.445289622673e+02,1.800020016428e+08,8.727676150121e+02,1.000000000000e+00,9.859111293974e+27
716,1.186003417969e+17,3.369661525644e-22,2.014598444465e+02,6.648174866734e+01,1.441258137572e+02,1.800020028680e+08,8.721153260113e+02,1.000000000000e+00,9.859111322792e+27
717,1.187658691406e+17,3.360275305401e-22,2.008986763720e+02,6.629656320275e+01,1.437243501027e+02,1.800020040891e+08,8.714633075772e+02,1.000000000000e+00,9.859111378546e+27
718,1.189313964844e+17,3.350928251415e-22,2.003398499060e+02,6.611215046898e+01,1.433245616516e+02,1.800020053051e+08,8.708134151548e+02,1.000000000000e+00,9.859111442141e+27
719,1.190969238281e+17,3.341620152157e-22,1.997833524019e+02,6.592850629262e+01,1.429264393566e+02,1.800020065164e+08,8.701638027117e+02,1.000000000000e+00,9.859111531473e+27
720,1.192624511719e+17,3.332350780002e-22,1.992291702509e+02,6.574562618280e+01,1.425299734817e+02,1.800020077231e+08,8.695163413658e+02,1.000000000000e+00,9.859111612568e+27
721,1.194279785156e+17,3.323119923641e-22,1.986772908195e+02,6.556350597045e+01,1.421351549889e+02,1.800020089262e+08,8.688694670166e+02,1.000000000000e+00,9.859111695025e+27
722,1.195935058594e+17,3.313927353157e-22,1.981277003620e+02,6.538214111945e+01,1.417419740444e+02,1.800020101251e+08,8.682235336213e+02,1.000000000000e+00,9.859111728785e+27
723,1.197590332031e+17,3.304772859586e-22,1.975803863849e+02,6.520152750703e+01,1.413504217103e+02,1.800020113226e+08,8.675803501983e+02,1.000000000000e+00,9.859111721348e+27
724,1.199245605469e+17,3.295656220113e-22,1.970353355672e+02,6.502166073718e+01,1.409604884565e+02,1.800020125188e+08,8.669363629383e+02,1.000000000000e+00,9.859111634505e+27
725,1.200900878906e+17,3.286577238386e-22,1.964925361695e+02,6.484253693594e+01,1.405721658848e+02,1.800020137145e+08,8.662952393773e+02,1.000000000000e+00,9.859111504659e+27
726,1.202556152344e+17,3.277535703180e-22,1.959519755636e+02,6.466415193599e+01,1.401854449607e+02,1.800020149104e+08,8.656548813733e+02,1.000000000000e+00,9.859111319577e+27
727,1.204211425781e+17,3.268531431965e-22,1.954136428365e+02,6.448650213605e+01,1.398003178770e+02,1.800020161066e+08,8.650151299675e+02,1.000000000000e+00,9.859111149139e+27
728,1.205866699219e+17,3.259564224014e-22,1.948775259876e+02,6.430958357592e+01,1.394167760485e+02,1.800020173030e+08,8.643775067604e+02,1.000000000000e+00,9.859111004704e+27
729,1.207521972656e+17,3.250633894042e-22,1.943436139394e+02,6.413339260000e+01,1.390348115501e+02,1.800020184987e+08,8.637403480826e+02,1.000000000000e+00,9.859110940328e+27
730,1.209177246094e+17,3.241740240878e-22,1.938118946645e+02,6.395792523930e+01,1.386544157775e+02,1.800020196919e+08,8.631048013305e+02,1.000000000000e+00,9.859110958133e+27
731,1.210832519531e+17,3.232883064849e-22,1.932823562253e+02,6.378317755435e+01,1.382755801903e+02,1.800020208819e+08,8.624701597076e+02,1.000000000000e+00,9.859111060618e+27
732,1.212487792969e+17,3.224062158451e-22,1.927549862158e+02,6.360914545121e+01,1.378982959132e+02,1.800020220688e+08,8.618374384233e+02,1.000000000000e+00,9.859111222184e+27
733,1.214143066406e+17,3.215277312151e-22,1.922297721088e+02,6.343582479591e+01,1.375225539842e+02,1.800020232508e+08,8.612047291292e+02,1.000000000000e+00,9.859111406568e+27
734,1.215798339844e+17,3.206528316577e-22,1.917067013867e+02,6.326321145762e+01,1.371483454481e+02,1.800020244268e+08,8.605744065150e+02,1.000000000000e+00,9.859111573470e+27
735,1.217453613281e+17,3.197814962795e-22,1.911857615581e+02,6.309130131418e+01,1.367756613685e+02,1.800020255971e+08,8.599440541931e+02,1.000000000000e+00,9.859111679390e+27
736,1.219108886719e+17,3.189137055484e-22,1.906669409455e+02,6.292009051203e+01,1.364044933911e+02,1.800020267636e+08,8.593163815676e+02,1.000000000000e+00,9.859111718358e+27
737,1.220764160156e+17,3.180494394639e-22,1.901502275913e+02,6.274957510513e+01,1.360348329615e+02,1.800020279267e+08,8.586885056758e+02,1.000000000000e+00,9.859111665750e+27
738,1.222419433594e+17,3.171886802629e-22,1.896356108756e+02,6.257975158895e+01,1.356666724820e+02,1.800020290885e+08,8.580639807332e+02,1.000000000000e+00,9.859111562189e+27
739,1.224074707031e+17,3.163314087403e-22,1.891230793164e+02,6.241061617440e+01,1.353000037384e+02,1.800020302492e+08,8.574384340839e+02,1.000000000000e+00,9.859111399775e+27
740,1.225729980469e+17,3.154776082584e-22,1.886126229665e+02,6.224216557893e+01,1.349348196144e+02,1.800020314090e+08,8.568150509012e+02,1.000000000000e+00,9.859111246763e+27
741,1.227385253906e+17,3.146272596536e-22,1.881042303687e+02,6.207439602169e+01,1.345711119134e+02,1.800020325686e+08,8.561929519498e+02,1.000000000000e+00,9.859111089023e+27
742,1.229040527344e+17,3.137803461319e-22,1.875978914827e+02,6.190730418927e+01,1.342088734525e+02,1.800020337284e+08,8.555718374697e+02,1.000000000000e+00,9.859110982764e+27
743,1.230695800781e+17,3.129368483362e-22,1.870935947353e+02,6.174088626265e+01,1.338480959522e+02,1.800020348887e+08,8.549520867294e+02,1.000000000000e+00,9.859110900128e+27
744,1.232351074219e+17,3.120967491471e-22,1.865913298916e+02,6.157513886421e+01,1.334887720903e+02,1.800020360503e+08,8.543333540527e+02,1.000000000000e+00,9.859110879709e+27
745,1.234006347656e+17,3.112600289648e-22,1.860910852335e+02,6.141005812706e+01,1.331308934837e+02,1.800020372128e+08,8.537153467839e+02,1.000000000000e+00,9.859110878077e+27
746,1.235661621094e+17,3.104266707946e-22,1.855928506005e+02,6.124564069818e+01,1.327744528634e+02,1.800020383732e+08,8.530996080983e+02,1.000000000000e+00,9.859110930180e+27
747,1.237316894531e+17,3.095966550049e-22,1.850966142557e+02,6.108188270440e+01,1.324194418327e+02,1.800020395296e+08,8.524837086912e+02,1.000000000000e+00,9.859110983531e+27
748,1.238972167969e+17,3.087699650051e-22,1.846023662801e+02,6.091878087242e+01,1.320658532956e+02,1.800020406804e+08,8.518701209809e+02,1.000000000000e+00,9.859111078333e+27
749,1.240627441406e+17,3.079465815339e-22,1.841100951580e+02,6.075633140213e+01,1.317136790136e+02,1.800020418272e+08,8.512577171698e+02,1.000000000000e+00,9.859111165919e+27
750,1.242282714844e+17,3.071264879974e-22,1.836197909686e+02,6.059453101962e+01,1.313629118894e+02,1.800020429695e+08,8.506463568824e+02,1.000000000000e+00,9.859111278926e+27
751,1.243937988281e+17,3.063096656083e-22,1.831314424796e+02,6.043337601826e+01,1.310135438872e+02,1.800020441040e+08,8.500350673632e+02,1.000000000000e+00,9.859111375979e+27
752,1.245593261719e+17,3.054960974999e-22,1.826450396070e+02,6.027286307031e+01,1.306655677929e+02,1.800020452320e+08,8.494262126573e+02,1.000000000000e+00,9.859111473487e+27
753,1.247248535156e+17,3.046857653902e-22,1.821605714207e+02,6.011298856884e+01,1.303189757871e+02,1.800020463550e+08,8.488178057376e+02,1.000000000000e+00,9.859111538516e+27
754,1.248903808594e+17,3.038786527456e-22,1.816780280359e+02,5.995374925184e+01,1.299737607979e+02,1.800020474743e+08,8.482113362064e+02,1.000000000000e+00,9.859111590790e+27
755,1.250559082031e+17,3.030747415459e-22,1.811973986789e+02,5.979514156403e+01,1.296299151180e+02,1.800020485905e+08,8.476051124917e+02,1.000000000000e+00,9.859111598205e+27
756,1.252214355469e+17,3.022740154984e-22,1.807186736089e+02,5.963716229093e+01,1.292874317786e+02,1.800020497047e+08,8.470008729316e+02,1.000000000000e+00,9.859111580985e+27
757,1.253869628906e+17,3.014764570339e-22,1.802418423219e+02,5.947980796624e+01,1.289463032652e+02,1.800020508183e+08,8.463977689103e+02,1.000000000000e+00,9.859111514180e+27
758,1.255524902344e+17,3.006820500593e-22,1.797668951965e+02,5.932307541484e+01,1.286065226943e+02,1.800020519317e+08,8.457953822753e+02,1.000000000000e+00,9.859111417340e+27
759,1.257180175781e+17,2.998907778775e-22,1.792938222500e+02,5.916696134250e+01,1.282680829245e+02,1.800020530452e+08,8.451947427636e+02,1.000000000000e+00,9.859111286758e+27
760,1.258835449219e+17,2.991026245608e-22,1.788226139599e+02,5.901146260675e+01,1.279309771432e+02,1.800020541587e+08,8.445940580295e+02,1.000000000000e+00,9.859111140462e+27
761,1.260490722656e+17,2.983175742208e-22,1.783532608270e+02,5.885657607291e+01,1.275951985547e+02,1.800020552724e+08,8.439952065499e+02,1.000000000000e+00,9.859110994395e+27
762,1.262145996094e+17,2.975356110429e-22,1.778857533964e+02,5.870229862080e+01,1.272607403947e+02,1.800020563864e+08,8.433975425485e+02,1.000000000000e+00,9.859110863550e+27
763,1.263801269531e+17,2.967567193639e-22,1.774200823036e+02,5.854862716019e+01,1.269275959640e+02,1.800020575014e+08,8.428007738282e+02,1.000000000000e+00,9.859110764582e+27
764,1.265456542969e+17,2.959808835339e-22,1.769562381922e+02,5.839555860342e+01,1.265957585688e+02,1.800020586179e+08,8.422050366317e+02,1.000000000000e+00,9.859110711241e+27
765,1.267111816406e+17,2.952080875605e-22,1.764942115007e+02,5.824308979525e+01,1.262652213689e+02,1.800020597341e+08,8.416105977385e+02,1.000000000000e+00,9.859110702472e+27
766,1.268767089844e+17,2.944383153145e-22,1.760339925863e+02,5.809121755347e+01,1.259359774656e+02,1.800020608495e+08,8.410176942279e+02,1.000000000000e+00,9.859110729154e+27
767,1.270422363281e+17,2.936715508564e-22,1.755755719192e+02,5.793993873333e+01,1.256080200413e+02,1.800020619615e+08,8.404250867544e+02,1.000000000000e+00,9.859110784973e+27
768,1.272077636719e+17,2.929077777628e-22,1.751189396804e+02,5.778925009453e+01,1.252813420713e+02,1.800020630693e+08,8.398342330048e+02,1.000000000000e+00,9.859110843803e+27
769,1.273732910156e+17,2.921469807466e-22,1.746640867304e+02,5.763914862105e+01,1.249559370174e+02,1.800020641720e+08,8.392438108018e+02,1.000000000000e+00,9.859110914179e+27
770,1.275388183594e+17,2.913891438273e-22,1.742110035150e+02,5.748963115997e+01,1.246317980442e+02,1.800020652698e+08,8.386553395345e+02,1.000000000000e+00,9.859110977840e+27
